,date,user,location,hashtags,urls,text
80,2020-05-06 15:40:50,blackpeopledata,Global,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [65, 88]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/fxjgBdCnis
81,2020-05-06 15:39:56,Erica18580688,Angola,['BlackTwitter'],[],Appreciated you apologizing for the queer baiting but where’s our N- word apology or are you just waiting till more people get mad about it @zsmitttyy #BlackTwitter https://t.co/vPZaMO6Elz
82,2020-05-06 15:33:04,HomelandAfrika,"England, United Kingdom",['BlackTwitter'],[],@Onitaset @IrunmoleSpeaks I’m not arguing. I’m directing people to do their own research and NOT take my ‘evidence’ or word for it. I encourage people to do their homework which is the best way for ppl to learn. Only then can we clear the road for new information to come through. #BlackTwitter
83,2020-05-06 15:02:34,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/QYgXH4rGS9', 'expanded_url': 'https://bit.ly/2NI40FU', 'display_url': 'bit.ly/2NI40FU', 'indices': [44, 67]}]",Naughty or Nice: To Spank or Not to Spank - https://t.co/QYgXH4rGS9 #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/fxjgBdCnis
84,2020-05-06 14:34:46,BlackTikTok2,,"['BlackTwitter', 'racisttiktok']",[],Today is going to be a field day here we have this racist ass bitch and then this other white on named Eric Anderson or whatever. His tik tok is @niqqachips. Then Eric’s insta is im__ericc D1 Dreams gone soon. 😂 Have a nice day #BlackTwitter #racisttiktok https://t.co/Dr5Iq6DhgE
85,2020-05-06 14:25:35,KimWrites4U,#DMV,"['ArrestThemNow', 'ArrestThemAllNow']",[],@KimWrites4U All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  JusticeForAhmaudArbery 🇺🇸
86,2020-05-06 14:18:06,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong']",[],@escapedmatrix All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  JusticeForAhmaudArbery
87,2020-05-06 14:16:49,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow']",[],@KimWrites4U All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  JusticeForAhmaudArbery 🇺🇸
88,2020-05-06 14:16:36,NiaEllisTEDW,Boundless,"['ArrestThemNow', 'ArrestThemAllNow', 'AhmaudArbery', 'BlackTwitter', 'legacyoftrauma', 'AmericaStrong']",[],@KimWrites4U All Americans should demand justice #ArrestThemNow #ArrestThemAllNow You can't unsee this.  This is an American problem.  We the people or not.  Tell the whole truth and Nothing but the truth.  #AhmaudArbery #BlackTwitter #legacyoftrauma #AmericaStrong  JusticeForAhmaudArbery 🇺🇸
89,2020-05-06 13:43:53,PACreates,"New York, NY","['ProLife', 'BlackTwitter']",[],"""Unborn children have never had a stronger defender in the White House,” says Trump. Trump unsaid, ""Once you're alive, Black, Brown, or elderly... well, you can die so I can get reelected. Fine by me."" #ProLife #BlackTwitter"
90,2020-05-06 09:24:33,sm_yerasoy,Mad city,"['blacktwitter', 'BlackTwitterGermany', 'racist', 'nword', 'Nword', 'tiktok', 'girl', 'german', 'kurdish']",[],"German/Kurdish girl saying the n-word on TikTok with the caption “Either nobody says it or everyone does”. 
#blacktwitter #BlackTwitterGermany #racist #nword #Nword #tiktok #girl #german #kurdish https://t.co/Jx0EQu5pJY"
91,2020-05-06 09:19:11,blackpeopledata,Global,"['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/oz4DRGOX0q', 'expanded_url': 'https://bit.ly/2NsDlwv', 'display_url': 'bit.ly/2NsDlwv', 'indices': [51, 74]}]",Is Screen Time Bad or Good? - https://t.co/oz4DRGOX0q #BlackExcellence #BlackTwitter #SupportBlackBusiness
92,2020-05-06 09:01:47,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/oz4DRGOX0q', 'expanded_url': 'https://bit.ly/2NsDlwv', 'display_url': 'bit.ly/2NsDlwv', 'indices': [30, 53]}]",Is Screen Time Bad or Good? - https://t.co/oz4DRGOX0q #BlackExcellence #BlackTwitter #SupportBlackBusiness
93,2020-05-06 07:49:36,Weedmates4U,"Portland, Oregon","['MaskUp', 'StayTheFHome', 'blacktwitter']","[{'url': 'https://t.co/GW1t38lEyM', 'expanded_url': 'https://twitter.com/TheDailyShow/status/1257855285286371328', 'display_url': 'twitter.com/TheDailyShow/s…', 'indices': [153, 176]}]","#MaskUp or #StayTheFHome

#blacktwitter masks can be our thing, dont let these other folks out do us (or out live this CORONAVIRUS) 

show me your mask! https://t.co/GW1t38lEyM"
94,2020-05-06 04:44:12,theamandaread,South Pacific Paradise,"['BlacksinChina', 'uhurumustgo', 'AlexNaJalas', 'Blacktwitter', 'BarakaZaMilele', 'KameneAndKibe', 'BlacktwitterSA']",[],"African nations must not take UN WHO, GAVI &amp; NGO COVID19 vaccine, funded by Bill Gates who believes the world is over populated. Bill Gates is a not a Doctor or a scientist. 
#BlacksinChina #uhurumustgo #AlexNaJalas #Blacktwitter #BarakaZaMilele #KameneAndKibe #BlacktwitterSA https://t.co/tQChG3dB3k"
95,2020-05-06 04:39:12,SBBExpo,,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/flVtsy8ypd', 'expanded_url': 'https://bit.ly/34ztco8', 'display_url': 'bit.ly/34ztco8', 'indices': [72, 95]}]","If Your Child Is In 1st or 2nd Grade, Read This! - https://t.co/flVtsy8ypd #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/sgoZ2i9yEB"
96,2020-05-06 04:39:00,SBBExpo,,['BlackExcellence'],"[{'url': 'https://t.co/bgPaAAGQKm', 'expanded_url': 'https://bit.ly/2LzlnGc', 'display_url': 'bit.ly/2LzlnGc', 'indices': [87, 110]}]","If Your Child Is In Pre-K or Kindergarten, Read This Right Now! - https://t.co/bgPaAAGQKm #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/EtxuV5wZ7V"
97,2020-05-06 04:31:55,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/bgPaAAGQKm', 'expanded_url': 'https://bit.ly/2LzlnGc', 'display_url': 'bit.ly/2LzlnGc', 'indices': [66, 89]}]","If Your Child Is In Pre-K or Kindergarten, Read This Right Now! - https://t.co/bgPaAAGQKm #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/EtxuV5wZ7V"
98,2020-05-06 04:12:07,1naturalzeta,,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/flVtsy8ypd', 'expanded_url': 'https://bit.ly/34ztco8', 'display_url': 'bit.ly/34ztco8', 'indices': [72, 95]}]","If Your Child Is In 1st or 2nd Grade, Read This! - https://t.co/flVtsy8ypd #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/sgoZ2i9yEB"
99,2020-05-06 04:06:17,brother_funky,Chocolate Milky Way!,"['BlackExcellence', 'BlackTwitter']","[{'url': 'https://t.co/flVtsy8ypd', 'expanded_url': 'https://bit.ly/34ztco8', 'display_url': 'bit.ly/34ztco8', 'indices': [72, 95]}]","If Your Child Is In 1st or 2nd Grade, Read This! - https://t.co/flVtsy8ypd #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/sgoZ2i9yEB"
100,2020-05-06 04:01:48,BlackParenting1,"Los Angeles, CA","['BlackExcellence', 'BlackTwitter', 'SupportBlackBusiness']","[{'url': 'https://t.co/flVtsy8ypd', 'expanded_url': 'https://bit.ly/34ztco8', 'display_url': 'bit.ly/34ztco8', 'indices': [51, 74]}]","If Your Child Is In 1st or 2nd Grade, Read This! - https://t.co/flVtsy8ypd #BlackExcellence #BlackTwitter #SupportBlackBusiness https://t.co/sgoZ2i9yEB"
101,2020-05-06 03:39:21,Malcolmxx1976,nowwhere,"['BlackTwitter', 'separate']",[],"#BlackTwitter
42 MILLION TWEETS per second

And not a dam tweet about a plan strategy or how to organize and #separate

DONT 4GET
Congo
Libya
West Indies
Haiti
4 million imprisoned
Flint
800,000 missing kids
Poisoned
..air
..water
..food
..vaccines

#WakeUp https://t.co/OUxkeT4cKQ"
102,2020-05-06 03:37:02,jdjongumzidenga,South Africa,[],[],So family you got a choice Fresh Prince or Martin. Which was the best one. Quite honestly my pick is Martin all the way.#BlackTwitter . https://t.co/tRJJ51rczB
103,2020-05-06 03:32:18,bboportal,"Chicago, IL","['Blacktwitter', 'BlackWomen']",[],"#Blacktwitter average net worth of 25 yr old 
#BlackWomen is just $5. When was last time u 
saw a Asian woman getting her hair &amp; nails done 
by a Black women? Its not about the God given 
#naturalhair on your head its what we put in it. 
#BuyBlack or stay 4ever poor &amp; unemployed. https://t.co/U900WgVPjv"
104,2020-05-06 03:04:46,CrimesMelan,VIDS PROTECTED BY UNDRIP ADRIP,"['BlackTwitter', 'separate']",[],"#BlackTwitter
42 MILLION TWEETS per second

And not a dam tweet about a plan strategy or how to organize and #separate

DONT 4GET
Congo
Libya
West Indies
Haiti
4 million imprisoned
Flint
800,000 missing kids
Poisoned
..air
..water
..food
..vaccines

#WakeUp https://t.co/OUxkeT4cKQ"
105,2020-05-06 02:50:52,deimoni,Detroit Michigan ,['BlackTwitter'],[],"#BlackTwitter
Can we have a Verzus  with movie scenes starting Jada vs Taraji  or Samuel Vs Denzel ❤️😍💯"
106,2020-05-06 02:45:36,PhoenixParadice,-On Your Screen-,"['Blacktwitter', 'BlackWomen']",[],"#Blacktwitter average net worth of 25 yr old 
#BlackWomen is just $5. When was last time u 
saw a Asian woman getting her hair &amp; nails done 
by a Black women? Its not about the God given 
#naturalhair on your head its what we put in it. 
#BuyBlack or stay 4ever poor &amp; unemployed. https://t.co/U900WgVPjv"
107,2020-05-06 02:31:40,kealabilbao,Chicago,"['Terrorists', 'usa', 'LawEnforcement', 'blacktwitter', 'brownpeople']","[{'url': 'https://t.co/gXipfthP8R', 'expanded_url': 'https://www.rawstory.com/2020/05/disturbing-video-emerges-of-modern-day-lynching-of-black-jogger-in-georgia-but-suspects-still-not-arrested/#.XrG-Kp2kuC0.facebook', 'display_url': 'rawstory.com/2020/05/distur…', 'indices': [215, 238]}]","When will the @FBI or @CIA start bringing down the racist #Terrorists organization in America. Who have even infiltrated the police in the #usa Right now, its looking like #LawEnforcement is comprise by terrorist.  https://t.co/gXipfthP8R #blacktwitter #brownpeople"
108,2020-05-06 01:20:51,TashyrasVoice,BookMe: tashyra@3twelvePR.com,"['IRunwithAhmaud', 'BlackTwitter', 'whiteprivilege']",[],"Has anyone ever considered that begging a race to be their equal or to see our/your race as their equal, could possibly add to their already  deranged mindset?? #IRunwithAhmaud #BlackTwitter #whiteprivilege"
109,2020-05-05 23:34:25,Shania_is_sorry,"Dallas, TX","['BlackTwitter', 'nword', 'racism']",[],Part 5 #BlackTwitter #nword #racism are they or are they not black?? At one point they said nigger smh 🤦🏾‍♀️ https://t.co/NLZHUZ2FBv
110,2020-05-05 23:00:31,OneOfficialGod,"Bronx, New York",['BlackTwitter'],[],This is a question for #BlackTwitter i have a black friend on snapchat who has a confederate flag hung up in his room.... like is that a thing? Or... im confused.
111,2020-05-05 22:54:18,BlackJesuscom,Biblical Scientific Geo Proof!,"['Blacktwitter', 'BlackWomen', 'naturalhair', 'BuyBlack']","[{'url': 'https://t.co/U900WgVPjv', 'expanded_url': 'https://twitter.com/AmunRa74834597/status/1257367858243416070', 'display_url': 'twitter.com/AmunRa74834597…', 'indices': [289, 312]}]","#Blacktwitter average net worth of 25 yr old 
#BlackWomen is just $5. When was last time u 
saw a Asian woman getting her hair &amp; nails done 
by a Black women? Its not about the God given 
#naturalhair on your head its what we put in it. 
#BuyBlack or stay 4ever poor &amp; unemployed. https://t.co/U900WgVPjv"
112,2020-05-05 22:51:19,tiffytheboss__,"Tampa, FL",['BlackTwitter'],[],This is a question for #BlackTwitter i have a black friend on snapchat who has a confederate flag hung up in his room.... like is that a thing? Or... im confused.
113,2020-05-05 22:10:15,RahmelWare,Always with Goddes re.ra.nut,"['blackpeople', 'blacktwitter', 'Duality', 'selves', 'detachment']",[],@Yebo_Live @cipherEquality #blackpeople #blacktwitter It means that (africa) is a colonizer's name. A name giveth also serves to taketh away. Fkn #Duality .to name is to take ownership. Seems to me like africans dont shit not the land or even their own #selves. The world is not to be owned. #detachment
114,2020-05-05 21:33:51,or_she_raja_g, 420,['blacktwitter'],[],"..ok it's my turn 🤷‍♀️
#blacktwitter https://t.co/IWMci6ZLob"
115,2020-05-05 21:08:21,XakleeVape,,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
116,2020-05-05 20:29:34,ClANMADE1,ILLINOIS,['BLACKTWITTER'],"[{'url': 'https://t.co/G1LzsPR1IL', 'expanded_url': 'https://twitter.com/ClANMADE1/status/1257768948013170689', 'display_url': 'twitter.com/ClANMADE1/stat…', 'indices': [111, 134]}]",This shit should be the trending topic on #BLACKTWITTER hands down. What’s next? Stand or Fold? I’m not goin⚠️ https://t.co/G1LzsPR1IL
117,2020-05-05 19:44:19,stroopkoejaiter,SA,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
118,2020-05-05 19:40:25,BlackGayTweetz,United States,[],[],"🤔""Go Back To Africa""
IF every African-bred person in the 🗺 did return to the continent (on the cavet that all non-POCS abandoned Africa) to establish or support all black nations, I wonder how long before the 1st World Race War would break out?
#BlackTwitter #blackgaytwitter"
119,2020-05-05 18:59:12,Gumede66735967,South Africa,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
120,2020-05-05 18:58:04,DaftVirtual,,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
121,2020-05-05 18:41:12,Jaxester,Here..unfortunately. ,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
122,2020-05-05 17:54:18,JUNEDAHMEDMOHA2,India,['BlackTwitter'],[],"My entry to #BlackTwitter , cherished memories from my album, my leader Late PM Sayeed Sahib with former PM Late Atal Bihari Vajpayee ji, &amp; with former PM Dr Manmohan Singh ji,

&amp; no matter win or lose, Congress Party always in service of #Lakshadweep. https://t.co/Wjj8togrnd"
123,2020-05-05 17:49:50,HamdullaSayeed,Lakshadweep,['BlackTwitter'],[],"My entry to #BlackTwitter , cherished memories from my album, my leader Late PM Sayeed Sahib with former PM Late Atal Bihari Vajpayee ji, &amp; with former PM Dr Manmohan Singh ji,

&amp; no matter win or lose, Congress Party always in service of #Lakshadweep. https://t.co/Wjj8togrnd"
124,2020-05-05 17:48:25,Dropping_Facts,CA,[],[],"- “I am not looking to psychoanalyze or understand them, I am looking to punish them.” 

-Donald Trump

- ""I believe that he [President Trump] wants to start a RACE WAR in this country.”

 — Omarosa Manigault, political aide to Donald Trump

 #BlackLivesMatter 
#BlackTwitter https://t.co/tl2u9Rlka8"
125,2020-05-05 17:47:48,Dropping_Facts,CA,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
126,2020-05-05 17:39:09,ian_wegerle,,['BlackTwitter'],[],"Count me in @KFCSA ... if Phillet was White or Indian, #BlackTwitter &amp; Political farts would be tearing SA down. Call a Black person a monkey or the K word &amp; you are vilified but it’s OK for Blacks to go around wanting death &amp; calling others monkeys &amp; we just over look this? https://t.co/1EsA0S99sg"
